course_id,name,course_mode,live_status,class_id,classroom_name,publish_status,have_permission,price,start_time,learn_cnt,cover_url,is_target
9207905,,1,,,,,,,,,,0
9207906,,1,,,,,,,,,,0
9207907,,1,,,,,,,,,,0
9207908,,1,,,,,,,,,,0
9207909,,1,,,,,,,,,,0
9207910,,1,,,,,,,,,,0
9207911,,1,,,,,,,,,,0
9207912,,1,,,,,,,,,,0
9207913,,1,,,,,,,,,,0
9207914,,1,,,,,,,,,,0
9207915,,1,,,,,,,,,,0
9207916,,1,,,,,,,,,,0
9207917,,1,,,,,,,,,,0
9207918,,1,,,,,,,,,,0
9207919,,1,,,,,,,,,,0
9207920,,1,,,,,,,,,,0
9207921,,1,,,,,,,,,,0
9207922,,1,,,,,,,,,,0
9207923,,1,,,,,,,,,,0
9207924,,1,,,,,,,,,,0
9207925,,1,,,,,,,,,,0
9207926,,1,,,,,,,,,,0
9207927,,1,,,,,,,,,,0
9207928,,1,,,,,,,,,,0
9207929,,1,,,,,,,,,,0
9207930,,1,,,,,,,,,,0
9207931,,1,,,,,,,,,,0
9207932,,1,,,,,,,,,,0
9207933,,1,,,,,,,,,,0
9207934,,1,,,,,,,,,,0
9207935,,1,,,,,,,,,,0
9207936,,1,,,,,,,,,,0
9207937,,1,,,,,,,,,,0
9207938,,1,,,,,,,,,,0
9207939,,1,,,,,,,,,,0
9207940,,1,,,,,,,,,,0
9207941,,1,,,,,,,,,,0
9207942,,1,,,,,,,,,,0
9207943,,1,,,,,,,,,,0
9207944,,1,,,,,,,,,,0
9207945,,1,,,,,,,,,,0
9207946,,1,,,,,,,,,,0
9207947,,1,,,,,,,,,,0
9207948,,1,,,,,,,,,,0
9207949,,1,,,,,,,,,,0
9207950,,1,,,,,,,,,,0
9207951,,1,,,,,,,,,,0
9207952,,1,,,,,,,,,,0
9207953,,1,,,,,,,,,,0
9207954,,1,,,,,,,,,,0
9207955,,1,,,,,,,,,,0
9207956,,1,,,,,,,,,,0
9207957,,1,,,,,,,,,,0
9207958,,1,,,,,,,,,,0
9207959,,1,,,,,,,,,,0
9207960,,1,,,,,,,,,,0
9207961,,1,,,,,,,,,,0
9207962,,1,,,,,,,,,,0
9207963,,1,,,,,,,,,,0
9207964,,1,,,,,,,,,,0
9207965,,1,,,,,,,,,,0
9207966,,1,,,,,,,,,,0
9207967,,1,,,,,,,,,,0
9207968,,1,,,,,,,,,,0
9207969,,1,,,,,,,,,,0
9207970,,1,,,,,,,,,,0
9207971,,1,,,,,,,,,,0
9207972,,1,,,,,,,,,,0
9207973,,1,,,,,,,,,,0
9207974,,1,,,,,,,,,,0
9207975,,1,,,,,,,,,,0
9207976,,1,,,,,,,,,,0
9207977,,1,,,,,,,,,,0
9207978,,1,,,,,,,,,,0
9207979,,1,,,,,,,,,,0
9207980,,1,,,,,,,,,,0
9207981,,1,,,,,,,,,,0
9207982,,1,,,,,,,,,,0
9207983,,1,,,,,,,,,,0
9207984,,1,,,,,,,,,,0
9207985,,1,,,,,,,,,,0
9207986,,1,,,,,,,,,,0
9207987,,1,,,,,,,,,,0
1397474,,2,,,,,,,,,,0
1397475,,2,,,,,,,,,,0
1397476,,2,,,,,,,,,,0
1397477,,2,,,,,,,,,,0
1397478,,2,,,,,,,,,,0
1397479,,2,,,,,,,,,,0
1397480,,2,,,,,,,,,,0
1397481,,2,,,,,,,,,,0
1397482,,2,,,,,,,,,,0
1397483,,2,,,,,,,,,,0
1397484,,2,,,,,,,,,,0
1397485,,2,,,,,,,,,,0
1397486,,2,,,,,,,,,,0
1397487,,2,,,,,,,,,,0
1397488,,2,,,,,,,,,,0
1397489,,2,,,,,,,,,,0
1397490,,2,,,,,,,,,,0
1397491,,2,,,,,,,,,,0
1397492,,2,,,,,,,,,,0
1397493,,2,,,,,,,,,,0
1397494,,2,,,,,,,,,,0
1397495,,2,,,,,,,,,,0
1397496,,2,,,,,,,,,,0
1397497,,2,,,,,,,,,,0
1397498,,2,,,,,,,,,,0
1397499,,2,,,,,,,,,,0
1397500,,2,,,,,,,,,,0
1397501,,2,,,,,,,,,,0
1397502,,2,,,,,,,,,,0
1397503,,2,,,,,,,,,,0
1397504,,2,,,,,,,,,,0
1397505,,2,,,,,,,,,,0
1397506,,2,,,,,,,,,,0
1397507,,2,,,,,,,,,,0
1397508,,2,,,,,,,,,,0
1397509,,2,,,,,,,,,,0
1397510,,2,,,,,,,,,,0
1397511,,2,,,,,,,,,,0
1397512,,2,,,,,,,,,,0
1397513,,2,,,,,,,,,,0
1397514,,2,,,,,,,,,,0
1397515,,2,,,,,,,,,,0
1397516,,2,,,,,,,,,,0
1397517,,2,,,,,,,,,,0
1397518,,2,,,,,,,,,,0
1397519,,2,,,,,,,,,,0
1397520,,2,,,,,,,,,,0
1397521,,2,,,,,,,,,,0
1397522,,2,,,,,,,,,,0
1397523,,2,,,,,,,,,,0
1397524,,2,,,,,,,,,,0
1397525,,2,,,,,,,,,,0
1397526,,2,,,,,,,,,,0
1397527,,2,,,,,,,,,,0
1397528,,2,,,,,,,,,,0
1397529,,2,,,,,,,,,,0
1397530,,2,,,,,,,,,,0
1397531,,2,,,,,,,,,,0
1397532,,2,,,,,,,,,,0
1397533,,2,,,,,,,,,,0
1397534,,2,,,,,,,,,,0
1397535,,2,,,,,,,,,,0
1397536,,2,,,,,,,,,,0
1397537,,2,,,,,,,,,,0
1397538,,2,,,,,,,,,,0
1397539,,2,,,,,,,,,,0
1397540,,2,,,,,,,,,,0
1397541,,2,,,,,,,,,,0
1397542,,2,,,,,,,,,,0
1397543,,2,,,,,,,,,,0
1397544,,2,,,,,,,,,,0
1397545,,2,,,,,,,,,,0
1397546,,2,,,,,,,,,,0
1397547,,2,,,,,,,,,,0
1397548,,2,,,,,,,,,,0
1397549,,2,,,,,,,,,,0
1397550,,2,,,,,,,,,,0
1397551,,2,,,,,,,,,,0
1397552,,2,,,,,,,,,,0
1397553,,2,,,,,,,,,,0
1397554,,2,,,,,,,,,,0
1397555,,2,,,,,,,,,,0
1397556,,2,,,,,,,,,,0
1397557,,2,,,,,,,,,,0
1397558,,2,,,,,,,,,,0
1397559,,2,,,,,,,,,,0
1397560,,2,,,,,,,,,,0
1397561,,2,,,,,,,,,,0
1397562,,2,,,,,,,,,,0
1397563,,2,,,,,,,,,,0
1397564,,2,,,,,,,,,,0
1397565,,2,,,,,,,,,,0
1397566,,2,,,,,,,,,,0
1397567,,2,,,,,,,,,,0
1397568,,2,,,,,,,,,,0
1397569,,2,,,,,,,,,,0
1397570,,2,,,,,,,,,,0
1397571,,2,,,,,,,,,,0
1397572,,2,,,,,,,,,,0
1397573,,2,,,,,,,,,,0
1397574,,2,,,,,,,,,,0
1397575,,2,,,,,,,,,,0
1397576,,2,,,,,,,,,,0
1397577,,2,,,,,,,,,,0
1397578,,2,,,,,,,,,,0
1397579,,2,,,,,,,,,,0
1397580,,2,,,,,,,,,,0
1397581,,2,,,,,,,,,,0
1397582,,2,,,,,,,,,,0
1397583,,2,,,,,,,,,,0
1397584,,2,,,,,,,,,,0
1397585,,2,,,,,,,,,,0
1397586,,2,,,,,,,,,,0
1397587,,2,,,,,,,,,,0
1397588,,2,,,,,,,,,,0
1397589,,2,,,,,,,,,,0
1397590,,2,,,,,,,,,,0
1397591,,2,,,,,,,,,,0
1397592,,2,,,,,,,,,,0
1397593,,2,,,,,,,,,,0
1397594,,2,,,,,,,,,,0
1397595,,2,,,,,,,,,,0
1397596,,2,,,,,,,,,,0
1397597,,2,,,,,,,,,,0
1397598,,2,,,,,,,,,,0
1397599,,2,,,,,,,,,,0
1397600,,2,,,,,,,,,,0
1397601,,2,,,,,,,,,,0
1397602,,2,,,,,,,,,,0
1397603,,2,,,,,,,,,,0
1397604,,2,,,,,,,,,,0
1397605,,2,,,,,,,,,,0
1397606,,2,,,,,,,,,,0
1397607,,2,,,,,,,,,,0
1397608,,2,,,,,,,,,,0
1397609,,2,,,,,,,,,,0
1397610,,2,,,,,,,,,,0
1397611,,2,,,,,,,,,,0
1397612,,2,,,,,,,,,,0
1397613,,2,,,,,,,,,,0
1397614,,2,,,,,,,,,,0
1397615,,2,,,,,,,,,,0
1397616,,2,,,,,,,,,,0
1397617,,2,,,,,,,,,,0
1397618,,2,,,,,,,,,,0
1397619,,2,,,,,,,,,,0
1397620,,2,,,,,,,,,,0
1397621,,2,,,,,,,,,,0
1397622,,2,,,,,,,,,,0
1397623,,2,,,,,,,,,,0
1397624,,2,,,,,,,,,,0
1397625,,2,,,,,,,,,,0
1397626,,2,,,,,,,,,,0
1397627,,2,,,,,,,,,,0
1397628,,2,,,,,,,,,,0
1397629,,2,,,,,,,,,,0
1397630,,2,,,,,,,,,,0
1397631,,2,,,,,,,,,,0
1397632,,2,,,,,,,,,,0
1397633,,2,,,,,,,,,,0
1397634,,2,,,,,,,,,,0
1397635,,2,,,,,,,,,,0
1397636,,2,,,,,,,,,,0
1397637,,2,,,,,,,,,,0
1397638,,2,,,,,,,,,,0
1397639,,2,,,,,,,,,,0
1397640,,2,,,,,,,,,,0
1397641,,2,,,,,,,,,,0
1397642,,2,,,,,,,,,,0
1397643,,2,,,,,,,,,,0
1397644,,2,,,,,,,,,,0
1397645,,2,,,,,,,,,,0
1397646,,2,,,,,,,,,,0
1397647,,2,,,,,,,,,,0
1397648,,2,,,,,,,,,,0
1397649,,2,,,,,,,,,,0
1397650,,2,,,,,,,,,,0
1397651,,2,,,,,,,,,,0
1397652,,2,,,,,,,,,,0
1397653,,2,,,,,,,,,,0
1397654,,2,,,,,,,,,,0
1397655,,2,,,,,,,,,,0
1397656,,2,,,,,,,,,,0
1397657,,2,,,,,,,,,,0
1397658,,2,,,,,,,,,,0
1397659,,2,,,,,,,,,,0
1397660,,2,,,,,,,,,,0
1397661,,2,,,,,,,,,,0
1397662,,2,,,,,,,,,,0
1397663,,2,,,,,,,,,,0
1397664,,2,,,,,,,,,,0
1397665,,2,,,,,,,,,,0
1397666,,2,,,,,,,,,,0
1397667,,2,,,,,,,,,,0
1397668,,2,,,,,,,,,,0
1397669,,2,,,,,,,,,,0
1397670,,2,,,,,,,,,,0
1397671,,2,,,,,,,,,,0
1397672,,2,,,,,,,,,,0
1397673,,2,,,,,,,,,,0
1397674,,2,,,,,,,,,,0
1397675,,2,,,,,,,,,,0
1397676,,2,,,,,,,,,,0
1397677,,2,,,,,,,,,,0
1397678,,2,,,,,,,,,,0
1397679,,2,,,,,,,,,,0
1397680,,2,,,,,,,,,,0
1397681,,2,,,,,,,,,,0
1397682,,2,,,,,,,,,,0
1397683,,2,,,,,,,,,,0
1397684,,2,,,,,,,,,,0
1397685,,2,,,,,,,,,,0
1397686,,2,,,,,,,,,,0
1397687,,2,,,,,,,,,,0
1397688,,2,,,,,,,,,,0
1397689,,2,,,,,,,,,,0
1397690,,2,,,,,,,,,,0
1397691,,2,,,,,,,,,,0
1397692,,2,,,,,,,,,,0
1397693,,2,,,,,,,,,,0
1397694,,2,,,,,,,,,,0
1397695,,2,,,,,,,,,,0
1397696,,2,,,,,,,,,,0
1397697,,2,,,,,,,,,,0
1397698,,2,,,,,,,,,,0
1397699,,2,,,,,,,,,,0
1397700,,2,,,,,,,,,,0
1397701,,2,,,,,,,,,,0
1397702,,2,,,,,,,,,,0
1397703,,2,,,,,,,,,,0
1397704,,2,,,,,,,,,,0
1397705,,2,,,,,,,,,,0
1397706,,2,,,,,,,,,,0
1397707,,2,,,,,,,,,,0
1397708,,2,,,,,,,,,,0
1397709,,2,,,,,,,,,,0
1397710,,2,,,,,,,,,,0
1397711,,2,,,,,,,,,,0
1397712,,2,,,,,,,,,,0
1397713,,2,,,,,,,,,,0
1397714,,2,,,,,,,,,,0
1397715,,2,,,,,,,,,,0
1397716,,2,,,,,,,,,,0
1397717,,2,,,,,,,,,,0
1397718,,2,,,,,,,,,,0
1397719,,2,,,,,,,,,,0
1397720,,2,,,,,,,,,,0
1397721,,2,,,,,,,,,,0
1397722,,2,,,,,,,,,,0
1397723,,2,,,,,,,,,,0
1397724,,2,,,,,,,,,,0
1397725,,2,,,,,,,,,,0
1397726,,2,,,,,,,,,,0
1397727,,2,,,,,,,,,,0
1397728,,2,,,,,,,,,,0
1397729,,2,,,,,,,,,,0
1397730,,2,,,,,,,,,,0
1397731,,2,,,,,,,,,,0
1397732,,2,,,,,,,,,,0
1397733,,2,,,,,,,,,,0
1397734,,2,,,,,,,,,,0
1397735,,2,,,,,,,,,,0
1397736,,2,,,,,,,,,,0
1397737,,2,,,,,,,,,,0
1397738,,2,,,,,,,,,,0
